"sku","short_name","name","parent_sku","parent_name","is_family_head","is_individual","is_variant","product_code","short_description","description","cost_price","category","sub_category","brand","uom_id","uom","conversion","base_uom_id","base_uom","has_catch_weight","cw_uom","cw_uom_id","cw_conversion","cw_cost_price","prices","images","status","is_sellable","is_edited","b2b_enabled","pos_enabled","is_primary","merged_id","merged_skus","bom_type","bom_id","linked_stores","config","inventory_type","drop_shipping","costing_method","warranty_period","dimensions","tags","attributes","label1","label1_value","label2","label2_value","label3","label3_value","option1","option2","option3","hs_code","material","country_of_origin","created_by","updated_by","cts","uts","is_deleted"
"000000006304574010","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 8.5","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.246844"", ""uts"": ""2024-09-13T08:02:59.246851"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.246858"", ""uts"": ""2024-09-13T08:02:59.246860"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532515"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.245513"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.245505","2024-09-13 08:02:59.245487",False
"000000006304574003","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 9","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.260414"", ""uts"": ""2024-09-13T08:02:59.260420"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.260428"", ""uts"": ""2024-09-13T08:02:59.260430"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532516"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.259123"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.259116","2024-09-13 08:02:59.259096",False
"000000006304574012","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 9.5","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.273643"", ""uts"": ""2024-09-13T08:02:59.273650"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.273657"", ""uts"": ""2024-09-13T08:02:59.273659"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532517"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.272344"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.272337","2024-09-13 08:02:59.272318",False
"Black-2","","Shirts Black","Black-2-main","Shirts Black",False,True,True,NULL,"<p>Introducing our latest model with its sleek design and powerful features, designed to enhance your experience.</p>","<p>Introducing our latest model with its sleek design and powerful features, designed to enhance your experience.</p>","0",1,5,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""Qu9JRarxR9q_fQANnf06dA"", ""name"": ""Online Price "", ""is_limited"": false, ""color"": null, ""price"": 0, ""no_of_days"": null, ""start_date"": null, ""end_date"": null, ""uom"": []}, {""tier_id"": ""4KrdBtPLRZe94IKoy0s0KQ"", ""name"": ""promo price"", ""is_limited"": true, ""color"": null, ""price"": 0, ""no_of_days"": null, ""start_date"": ""06-06-2024 14:18"", ""end_date"": ""14-06-2024 14:18"", ""uom"": []}, {""tier_id"": ""zr2hqkaYThq5a3qS24eZwg"", ""name"": ""default"", ""is_limited"": false, ""color"": null, ""price"": 0, ""no_of_days"": null, ""start_date"": null, ""end_date"": null, ""uom"": []}, {""tier_id"": ""sEadyZpaTnqwRQ924YBDFg"", ""name"": ""Default Price"", ""is_limited"": false, ""color"": null, ""price"": 10, ""no_of_days"": null, ""start_date"": null, ""end_date"": null, ""uom"": []}]","[""https://sg-test-11.slatic.net/p/61724413284afbeeee0d6429bb3afd42.jpg""]","Active",True,True,True,False,False,NULL,"null","No BOM",NULL,"[]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-08-29T16:37:50.021621"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": ""10"", ""package_width"": ""10"", ""package_height"": ""1"", ""package_weight"": ""0.1"", ""package_capacity"": 100, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0, ""outer_width"": 0, ""outer_height"": 0, ""outer_carton_capacity"": 0}","[]","{""description"": ""<p>Introducing our latest model with its sleek design and powerful features, designed to enhance your experience.</p>"", ""model"": ""None"", ""name"": ""Shirts"", ""short_description"": ""<p>Introducing our latest model with its sleek design and powerful features, designed to enhance your experience.</p>"", ""delivery_option_economy"": ""Yes"", ""source"": ""asc""}","Color","{Black}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-08-29 16:37:50.021616","2024-08-29 16:37:50.021606",False
"000000006304574004","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 10","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.287344"", ""uts"": ""2024-09-13T08:02:59.287351"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.287358"", ""uts"": ""2024-09-13T08:02:59.287360"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532518"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.286020"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.286014","2024-09-13 08:02:59.285994",False
"000000006304574014","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 10.5","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.300958"", ""uts"": ""2024-09-13T08:02:59.300964"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.300971"", ""uts"": ""2024-09-13T08:02:59.300973"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532519"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.299655"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.299648","2024-09-13 08:02:59.299628",False
"000000006304574005","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 11","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.314663"", ""uts"": ""2024-09-13T08:02:59.314669"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.314676"", ""uts"": ""2024-09-13T08:02:59.314678"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532520"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.313178"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.313171","2024-09-13 08:02:59.313151",False
"000000006304574006","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 12","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.341954"", ""uts"": ""2024-09-13T08:02:59.341961"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.341968"", ""uts"": ""2024-09-13T08:02:59.341970"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532522"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.340672"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.340665","2024-09-13 08:02:59.340646",False
"000000006304574016","","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 12.5","000000006304574011-main","Raise Sneakers Standard Fit / Raise Sneakers Standard Fit 5",False,True,True,NULL,"","","0",NULL,NULL,NULL,"EKIr4f49Rt26MjUVnKVYWQ","Piece","1","EKIr4f49Rt26MjUVnKVYWQ","Piece",False,NULL,NULL,"1","0","[{""tier_id"": ""wL7MAtnySZqY29Ch35sXEw"", ""name"": ""Default Price"", ""color"": ""green"", ""is_limited"": false, ""no_of_days"": 0, ""price"": 24900.0}]","[""https://sellercenter-static-staging.zalora.com.my/f/fb5615253e6aff23e4d7a2d82cd434f2.jpeg""]","Active",True,False,False,False,False,NULL,"null","No BOM",NULL,"[{""cts"": ""2024-09-13T08:02:59.355559"", ""uts"": ""2024-09-13T08:02:59.355565"", ""store_id"": ""f1c31261-6f1c-4e92-824b-ec31b21800d4"", ""platform"": ""Zalora"", ""name"": ""MP Test Seller"", ""store_nick_name"": ""Mindmaster"", ""country"": ""Malaysia"", ""status"": null, ""company_name"": ""Mind Master Solutions Pte Ltd"", ""item"": [{""cts"": ""2024-09-13T08:02:59.355572"", ""uts"": ""2024-09-13T08:02:59.355574"", ""item_id"": ""225892"", ""status"": ""active"", ""variation_id"": ""532523"", ""inventory_item_id"": null, ""warehouse_id"": null}], ""quantity"": {""total"": 0.0, ""available"": 0.0, ""hold"": 0.0, ""threshold"": 0.0, ""buffer"": 0.0, ""locked"": 0.0, ""incoming"": 0.0, ""item_id"": null, ""variation_id"": null, ""is_variation"": false, ""warehouse_id"": null, ""price"": null, ""pickup_location_id"": null, ""shop_sku"": null}}]","{""has_backorder"": false, ""has_batch_code"": false, ""has_serial_code"": false, ""has_expiry"": false, ""has_warranty"": false, ""drop_shipping"": ""No Drop Ship"", ""backorder_date"": ""2024-09-13T08:02:59.354265"", ""max_backorder"": 0, ""warranty_period"": null, ""costing_method"": ""FIFO"", ""instruction_enabled"": false, ""instruction_note"": """"}","Stock","No Drop Ship","FIFO",NULL,"{""package_length"": 0.0, ""package_width"": 0.0, ""package_height"": 0.0, ""package_weight"": 0.0, ""package_capacity"": 0.0, ""dimension_uom"": """", ""weight_uom"": """", ""inner_carton_qty"": 0, ""outer_carton_qty"": 0, ""outer_length"": 0.0, ""outer_width"": 0.0, ""outer_height"": 0.0, ""outer_carton_capacity"": 0.0}","[]","{""387"": [], ""98"": ""598"", ""12"": ""1"", ""17"": ""10988"", ""15"": ""281"", ""310"": ""Leather"", ""381"": [""9253""], ""407"": ""10320"", ""11"": ""MSK06I_VT049_U901"", ""150"": ""1654"", ""59"": ""Black"", ""60"": [""434""], ""391"": ""9994""}","variation","{""""}",NULL,"{}",NULL,"{}",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2024-09-13 08:02:59.354258","2024-09-13 08:02:59.354239",False
